sample_id,spot_id,spotify_link,clip_start,psytech,oldschool-hardstyle,bouncy,tekno,warzone,industrial,non-techno-drop
015gfAONcKFzUzW5OGEaaV_0755,015gfAONcKFzUzW5OGEaaV,,1:59,0,0,0,0,1,0,0
015gfAONcKFzUzW5OGEaaV_0756,015gfAONcKFzUzW5OGEaaV,,2:12,0,0,0,0,1,0,0
015gfAONcKFzUzW5OGEaaV_0757,015gfAONcKFzUzW5OGEaaV,,2:25,0,0,0,0,1,0,0
015gfAONcKFzUzW5OGEaaV_0758,015gfAONcKFzUzW5OGEaaV,,0:04,0,0,0,0,0,0,1
015gfAONcKFzUzW5OGEaaV_0759,015gfAONcKFzUzW5OGEaaV,,0:12,0,0,0,0,0,0,1
0RHmDBqahoJSA1jp1BYkYT_0760,0RHmDBqahoJSA1jp1BYkYT,https://open.spotify.com/track/0RHmDBqahoJSA1jp1BYkYT?si=37119cc9a6b84fac,1:06,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0761,0RHmDBqahoJSA1jp1BYkYT,,1:16,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0762,0RHmDBqahoJSA1jp1BYkYT,,1:35,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0763,0RHmDBqahoJSA1jp1BYkYT,,1:47,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0764,0RHmDBqahoJSA1jp1BYkYT,,2:03,0,0,0,0,0,0,1
0RHmDBqahoJSA1jp1BYkYT_0765,0RHmDBqahoJSA1jp1BYkYT,,2:22,0,0,0,0,0,0,1
0RHmDBqahoJSA1jp1BYkYT_0766,0RHmDBqahoJSA1jp1BYkYT,,2:40,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0767,0RHmDBqahoJSA1jp1BYkYT,,2:50,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0768,0RHmDBqahoJSA1jp1BYkYT,,3:45,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0769,0RHmDBqahoJSA1jp1BYkYT,,3:56,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0770,0RHmDBqahoJSA1jp1BYkYT,,4:56,0,0,0,0,1,0,0
0RHmDBqahoJSA1jp1BYkYT_0771,0RHmDBqahoJSA1jp1BYkYT,,5:08,0,0,0,0,1,0,0
2mokZM15gxnNyA719aW2rG_0772,2mokZM15gxnNyA719aW2rG,https://open.spotify.com/track/2mokZM15gxnNyA719aW2rG?si=fc9c57a3bd644547,1:31,0,0,0,0,1,0,0
2mokZM15gxnNyA719aW2rG_0773,2mokZM15gxnNyA719aW2rG,,1:42,0,0,0,0,1,0,0
2mokZM15gxnNyA719aW2rG_0774,2mokZM15gxnNyA719aW2rG,,1:54,0,0,0,0,1,0,0
2mokZM15gxnNyA719aW2rG_0775,2mokZM15gxnNyA719aW2rG,,2:06,0,0,0,0,0,0,1
2mokZM15gxnNyA719aW2rG_0776,2mokZM15gxnNyA719aW2rG,,2:18,0,0,0,0,0,0,1
2mokZM15gxnNyA719aW2rG_0777,2mokZM15gxnNyA719aW2rG,,2:30,0,0,0,0,0,0,1
2mokZM15gxnNyA719aW2rG_0778,2mokZM15gxnNyA719aW2rG,,2:58,0,0,0,0,1,0,0
2mokZM15gxnNyA719aW2rG_0779,2mokZM15gxnNyA719aW2rG,,3:08,0,0,0,0,1,0,0
4QJOXY5ZBSkrjNKmrhaVO0_0780,4QJOXY5ZBSkrjNKmrhaVO0,https://open.spotify.com/track/4QJOXY5ZBSkrjNKmrhaVO0?si=bd3382d9db70473f,0:58,0,0,0,0,1,0,0
4QJOXY5ZBSkrjNKmrhaVO0_0781,4QJOXY5ZBSkrjNKmrhaVO0,,1:58,0,0,0,0,1,0,0
4QJOXY5ZBSkrjNKmrhaVO0_0782,4QJOXY5ZBSkrjNKmrhaVO0,,2:08,0,0,0,0,1,0,0
4QJOXY5ZBSkrjNKmrhaVO0_0783,4QJOXY5ZBSkrjNKmrhaVO0,,2:18,0,0,0,0,1,0,0
4QJOXY5ZBSkrjNKmrhaVO0_0784,4QJOXY5ZBSkrjNKmrhaVO0,,2:28,0,0,0,0,1,0,0
4QJOXY5ZBSkrjNKmrhaVO0_0785,4QJOXY5ZBSkrjNKmrhaVO0,,3:47,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0786,2Q5qtG4goUGiejaHVHXrif,https://open.spotify.com/track/2Q5qtG4goUGiejaHVHXrif?si=816ec81234ed4ffc,0:24,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0787,2Q5qtG4goUGiejaHVHXrif,,0:12,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0788,2Q5qtG4goUGiejaHVHXrif,,1:00,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0789,2Q5qtG4goUGiejaHVHXrif,,1:10,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0790,2Q5qtG4goUGiejaHVHXrif,,1:20,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0791,2Q5qtG4goUGiejaHVHXrif,,1:32,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0792,2Q5qtG4goUGiejaHVHXrif,,2:35,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0793,2Q5qtG4goUGiejaHVHXrif,,2:47,0,0,0,0,1,0,0
2Q5qtG4goUGiejaHVHXrif_0794,2Q5qtG4goUGiejaHVHXrif,,3:44,0,0,0,0,1,0,0
1C48rQQLPUyBcGe2hd6CgP_0795,1C48rQQLPUyBcGe2hd6CgP,https://open.spotify.com/track/1C48rQQLPUyBcGe2hd6CgP?si=1156beac076c4f54,0:25,0,0,0,0,1,0,0
1C48rQQLPUyBcGe2hd6CgP_0796,1C48rQQLPUyBcGe2hd6CgP,,0:35,0,0,0,0,1,0,0
1C48rQQLPUyBcGe2hd6CgP_0797,1C48rQQLPUyBcGe2hd6CgP,,1:23,0,0,0,0,0,0,1
1C48rQQLPUyBcGe2hd6CgP_0798,1C48rQQLPUyBcGe2hd6CgP,,1:33,0,0,0,0,0,0,1
1C48rQQLPUyBcGe2hd6CgP_0799,1C48rQQLPUyBcGe2hd6CgP,,1:57,0,0,0,0,1,0,0
1C48rQQLPUyBcGe2hd6CgP_0800,1C48rQQLPUyBcGe2hd6CgP,,2:08,0,0,0,0,1,0,0
1C48rQQLPUyBcGe2hd6CgP_0801,1C48rQQLPUyBcGe2hd6CgP,,2:20,0,0,0,0,1,0,0
0nJyg7JiA05eG1xm26hKJI_0802,0nJyg7JiA05eG1xm26hKJI,https://open.spotify.com/track/0nJyg7JiA05eG1xm26hKJI?si=cfa183bf694947b9,0:48,0,0,0,0,1,0,0
0nJyg7JiA05eG1xm26hKJI_0803,0nJyg7JiA05eG1xm26hKJI,,1:00,0,0,0,0,1,0,0
0nJyg7JiA05eG1xm26hKJI_0804,0nJyg7JiA05eG1xm26hKJI,,1:37,0,0,0,0,1,0,0
0nJyg7JiA05eG1xm26hKJI_0805,0nJyg7JiA05eG1xm26hKJI,,1:49,0,0,0,0,1,0,0
0nJyg7JiA05eG1xm26hKJI_0806,0nJyg7JiA05eG1xm26hKJI,,2:02,0,0,0,0,1,0,0
0nJyg7JiA05eG1xm26hKJI_0807,0nJyg7JiA05eG1xm26hKJI,,2:12,0,0,0,0,1,0,0
1yDu9PxGBEJCKSOXW4aDuz_0808,1yDu9PxGBEJCKSOXW4aDuz,https://open.spotify.com/track/1yDu9PxGBEJCKSOXW4aDuz?si=b509c40ed75c453c,1:16,0,0,0,0,1,0,0
1yDu9PxGBEJCKSOXW4aDuz_0809,1yDu9PxGBEJCKSOXW4aDuz,,1:26,0,0,0,0,1,0,0
1yDu9PxGBEJCKSOXW4aDuz_0810,1yDu9PxGBEJCKSOXW4aDuz,,3:34,0,0,0,0,1,0,0
0EkqRzxIsE6MDhCuQ7ZjpN_0811,0EkqRzxIsE6MDhCuQ7ZjpN,https://open.spotify.com/track/0EkqRzxIsE6MDhCuQ7ZjpN?si=a732ef8a04c14daf,1:46,0,0,0,0,1,0,0
0EkqRzxIsE6MDhCuQ7ZjpN_0812,0EkqRzxIsE6MDhCuQ7ZjpN,,2:00,0,0,0,0,1,0,0
0EkqRzxIsE6MDhCuQ7ZjpN_0813,0EkqRzxIsE6MDhCuQ7ZjpN,,2:12,0,0,0,0,1,0,0
0EkqRzxIsE6MDhCuQ7ZjpN_0814,0EkqRzxIsE6MDhCuQ7ZjpN,,3:36,0,0,0,0,1,0,0
0EkqRzxIsE6MDhCuQ7ZjpN_0815,0EkqRzxIsE6MDhCuQ7ZjpN,,4:01,0,0,0,0,1,0,0
0EkqRzxIsE6MDhCuQ7ZjpN_0816,0EkqRzxIsE6MDhCuQ7ZjpN,,3:05,0,0,0,0,0,0,1
0EkqRzxIsE6MDhCuQ7ZjpN_0817,0EkqRzxIsE6MDhCuQ7ZjpN,,3:14,0,0,0,0,0,0,1
6ebR7mhyg2HuUbhDPji4Vo_0818,6ebR7mhyg2HuUbhDPji4Vo,https://open.spotify.com/track/6ebR7mhyg2HuUbhDPji4Vo?si=fd5b48624f704a4f,1:14,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0819,6ebR7mhyg2HuUbhDPji4Vo,,1:36,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0820,6ebR7mhyg2HuUbhDPji4Vo,,1:58,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0821,6ebR7mhyg2HuUbhDPji4Vo,,2:44,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0822,6ebR7mhyg2HuUbhDPji4Vo,,2:55,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0823,6ebR7mhyg2HuUbhDPji4Vo,,3:05,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0824,6ebR7mhyg2HuUbhDPji4Vo,,4:03,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0825,6ebR7mhyg2HuUbhDPji4Vo,,4:13,0,0,0,1,0,0,0
6ebR7mhyg2HuUbhDPji4Vo_0826,6ebR7mhyg2HuUbhDPji4Vo,,4:25,0,0,0,1,0,0,0
4cHpcVXnPZvwfdXhpqcMHr_0827,4cHpcVXnPZvwfdXhpqcMHr,https://open.spotify.com/track/4cHpcVXnPZvwfdXhpqcMHr?si=cc129a923d654144,0:57,0,0,0,1,0,0,0
4cHpcVXnPZvwfdXhpqcMHr_0828,4cHpcVXnPZvwfdXhpqcMHr,,1:07,0,0,0,1,0,0,0
1u2fo4S1AoXlTzVwJWf0kp_0829,1u2fo4S1AoXlTzVwJWf0kp,https://open.spotify.com/track/1u2fo4S1AoXlTzVwJWf0kp?si=77d364b8d1384140,0:53,0,0,0,1,0,0,0
1u2fo4S1AoXlTzVwJWf0kp_0830,1u2fo4S1AoXlTzVwJWf0kp,,1:14,0,0,0,1,0,0,0
1u2fo4S1AoXlTzVwJWf0kp_0831,1u2fo4S1AoXlTzVwJWf0kp,,1:58,0,0,0,1,0,0,0
1u2fo4S1AoXlTzVwJWf0kp_0832,1u2fo4S1AoXlTzVwJWf0kp,,2:16,0,0,0,1,0,0,0
1u2fo4S1AoXlTzVwJWf0kp_0833,1u2fo4S1AoXlTzVwJWf0kp,,2:35,0,0,0,0,0,0,1
1u2fo4S1AoXlTzVwJWf0kp_0834,1u2fo4S1AoXlTzVwJWf0kp,,3:05,0,0,0,1,0,0,0
1u2fo4S1AoXlTzVwJWf0kp_0835,1u2fo4S1AoXlTzVwJWf0kp,,3:20,0,0,0,1,0,0,0
1PFJN6qvJ6vrwUYJ1Dqrww_0836,1PFJN6qvJ6vrwUYJ1Dqrww,https://open.spotify.com/track/1PFJN6qvJ6vrwUYJ1Dqrww?si=1fd7a86d54ca4b4f,1:07,0,0,0,1,0,0,0
1PFJN6qvJ6vrwUYJ1Dqrww_0837,1PFJN6qvJ6vrwUYJ1Dqrww,,1:27,0,0,0,1,0,0,0
1PFJN6qvJ6vrwUYJ1Dqrww_0838,1PFJN6qvJ6vrwUYJ1Dqrww,,2:18,0,0,0,1,0,0,0
1PFJN6qvJ6vrwUYJ1Dqrww_0839,1PFJN6qvJ6vrwUYJ1Dqrww,,2:40,0,0,0,1,0,0,0
1PFJN6qvJ6vrwUYJ1Dqrww_0840,1PFJN6qvJ6vrwUYJ1Dqrww,,2:50,0,0,0,1,0,0,0
0MjNWJIkh9vwMiKFbnJ3ZV_0841,0MjNWJIkh9vwMiKFbnJ3ZV,https://open.spotify.com/track/0MjNWJIkh9vwMiKFbnJ3ZV?si=49499e5baaf44f6a,0:43,0,0,0,1,0,0,0
0MjNWJIkh9vwMiKFbnJ3ZV_0842,0MjNWJIkh9vwMiKFbnJ3ZV,,2:10,0,0,0,1,0,0,0
0MjNWJIkh9vwMiKFbnJ3ZV_0843,0MjNWJIkh9vwMiKFbnJ3ZV,,3:21,0,0,0,1,0,0,0
0MjNWJIkh9vwMiKFbnJ3ZV_0844,0MjNWJIkh9vwMiKFbnJ3ZV,,3:02,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0845,5XzzfaBbio2tlzA51N6Xhy,https://open.spotify.com/track/5XzzfaBbio2tlzA51N6Xhy?si=c6cc7f37c8f647f6,1:04,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0846,5XzzfaBbio2tlzA51N6Xhy,,1:14,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0847,5XzzfaBbio2tlzA51N6Xhy,,1:24,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0848,5XzzfaBbio2tlzA51N6Xhy,,1:35,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0849,5XzzfaBbio2tlzA51N6Xhy,,1:46,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0850,5XzzfaBbio2tlzA51N6Xhy,,2:45,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0851,5XzzfaBbio2tlzA51N6Xhy,,2:56,0,0,0,1,0,0,0
5XzzfaBbio2tlzA51N6Xhy_0852,5XzzfaBbio2tlzA51N6Xhy,,3:08,0,0,0,1,0,0,0
1fj9WhLRShJ4aC5JmYfSLz_0853,1fj9WhLRShJ4aC5JmYfSLz,https://open.spotify.com/track/1fj9WhLRShJ4aC5JmYfSLz?si=43f3113662cf4c2c,1:04,1,0,0,0,0,0,0
1fj9WhLRShJ4aC5JmYfSLz_0854,1fj9WhLRShJ4aC5JmYfSLz,,1:14,1,0,0,0,0,0,0
1fj9WhLRShJ4aC5JmYfSLz_0855,1fj9WhLRShJ4aC5JmYfSLz,,3:23,1,0,0,0,0,0,0
1fj9WhLRShJ4aC5JmYfSLz_0856,1fj9WhLRShJ4aC5JmYfSLz,,3:33,1,0,0,0,0,0,0
1fj9WhLRShJ4aC5JmYfSLz_0857,1fj9WhLRShJ4aC5JmYfSLz,,3:43,1,0,0,0,0,0,0
0VnV4QbuGplPbXsFBJpX8y_0862,0VnV4QbuGplPbXsFBJpX8y,,2:12,0,0,0,0,0,0,1
0VnV4QbuGplPbXsFBJpX8y_0863,0VnV4QbuGplPbXsFBJpX8y,,2:20,0,0,0,0,0,0,1
0VnV4QbuGplPbXsFBJpX8y_0864,0VnV4QbuGplPbXsFBJpX8y,,2:31,0,0,0,0,0,0,1
0VnV4QbuGplPbXsFBJpX8y_0865,0VnV4QbuGplPbXsFBJpX8y,,2:42,0,0,0,0,0,0,1
7AD4BEr5NqNcEOfhwn4MUq_0873,7AD4BEr5NqNcEOfhwn4MUq,,3:06,0,0,0,0,0,0,1
7AD4BEr5NqNcEOfhwn4MUq_0874,7AD4BEr5NqNcEOfhwn4MUq,,3:21,0,0,0,0,0,0,1
4ftSB15eM3yGYXmzJpGMaw_0890,4ftSB15eM3yGYXmzJpGMaw,https://open.spotify.com/track/4ftSB15eM3yGYXmzJpGMaw?si=f6cf49d913244307,0:08,0,0,0,0,0,0,1
4ftSB15eM3yGYXmzJpGMaw_0891,4ftSB15eM3yGYXmzJpGMaw,,0:19,0,0,0,0,0,0,1
4ftSB15eM3yGYXmzJpGMaw_0892,4ftSB15eM3yGYXmzJpGMaw,,0:28,0,0,0,0,0,0,1
4ftSB15eM3yGYXmzJpGMaw_0896,4ftSB15eM3yGYXmzJpGMaw,,1:30,0,0,0,0,0,0,1
4ftSB15eM3yGYXmzJpGMaw_0897,4ftSB15eM3yGYXmzJpGMaw,,1:38,0,0,0,0,0,0,1
4HJ4FhvhrQNJYLyTHbhxEf_0910,4HJ4FhvhrQNJYLyTHbhxEf,https://open.spotify.com/track/4HJ4FhvhrQNJYLyTHbhxEf?si=eb9670ab8e424695,0:53,0,0,0,0,0,0,1
4HJ4FhvhrQNJYLyTHbhxEf_0914,4HJ4FhvhrQNJYLyTHbhxEf,,2:25,0,0,0,0,0,0,1
3mwpXrMLka70VsDLn1hunw_0921,3mwpXrMLka70VsDLn1hunw,,3:03,0,0,0,0,0,0,1
3mwpXrMLka70VsDLn1hunw_0922,3mwpXrMLka70VsDLn1hunw,,3:15,0,0,0,0,0,0,1
50mVZbBcr6rYdt45OEPYlN_0927,50mVZbBcr6rYdt45OEPYlN,,0:20,0,0,0,0,0,0,1
2rkYtkOUorjiLp4kDdnOzk_0939,2rkYtkOUorjiLp4kDdnOzk,,2:00,0,0,0,0,0,0,1
2rkYtkOUorjiLp4kDdnOzk_0940,2rkYtkOUorjiLp4kDdnOzk,,2:25,0,0,0,0,0,0,1
2rkYtkOUorjiLp4kDdnOzk_0941,2rkYtkOUorjiLp4kDdnOzk,,2:35,0,0,0,0,0,0,1
2rkYtkOUorjiLp4kDdnOzk_0942,2rkYtkOUorjiLp4kDdnOzk,,2:47,0,0,0,0,0,0,1
1SGnPX7XOo9BfIWLL5ZFLc_0946,1SGnPX7XOo9BfIWLL5ZFLc,,0:00,0,0,0,0,0,0,1
3w5ugWaYMy17jjyUXNA7yq_0963,3w5ugWaYMy17jjyUXNA7yq,,1:42,0,0,0,0,0,0,1
6Z2NosTNVXFCTqKG3HmB04_0969,6Z2NosTNVXFCTqKG3HmB04,https://open.spotify.com/track/6Z2NosTNVXFCTqKG3HmB04?si=059cea0471a24de6,0:00,0,0,0,0,0,0,1
6Z2NosTNVXFCTqKG3HmB04_0970,6Z2NosTNVXFCTqKG3HmB04,,0:15,0,0,0,0,0,0,1
6Z2NosTNVXFCTqKG3HmB04_0975,6Z2NosTNVXFCTqKG3HmB04,,2:10,0,0,0,0,0,0,1
6Z2NosTNVXFCTqKG3HmB04_0976,6Z2NosTNVXFCTqKG3HmB04,,2:25,0,0,0,0,0,0,1
3eB2E8hDT9fSGnHNLY7zcB_0979,3eB2E8hDT9fSGnHNLY7zcB,https://open.spotify.com/track/3eB2E8hDT9fSGnHNLY7zcB?si=2526207261b54b8f,1:24,0,0,1,0,0,0,0
3eB2E8hDT9fSGnHNLY7zcB_0980,3eB2E8hDT9fSGnHNLY7zcB,,1:34,0,0,1,0,0,0,0
3eB2E8hDT9fSGnHNLY7zcB_0981,3eB2E8hDT9fSGnHNLY7zcB,,1:49,0,0,1,0,0,0,0
3eB2E8hDT9fSGnHNLY7zcB_0982,3eB2E8hDT9fSGnHNLY7zcB,,2:01,0,0,1,0,0,0,0
7fXK4nSADxslMaAHshrkZI_0983,7fXK4nSADxslMaAHshrkZI,https://open.spotify.com/track/7fXK4nSADxslMaAHshrkZI?si=448c5261bdd94575,0:54,0,0,0,0,0,1,0
7fXK4nSADxslMaAHshrkZI_0984,7fXK4nSADxslMaAHshrkZI,,1:14,0,0,0,0,0,1,0
7fXK4nSADxslMaAHshrkZI_0985,7fXK4nSADxslMaAHshrkZI,,2:17,0,0,0,0,0,1,0
7fXK4nSADxslMaAHshrkZI_0986,7fXK4nSADxslMaAHshrkZI,,3:46,0,0,0,0,0,1,0
44gqWYd62ZjwmxGI5Rfvlu_0990,44gqWYd62ZjwmxGI5Rfvlu,https://open.spotify.com/track/44gqWYd62ZjwmxGI5Rfvlu?si=56e83e89260f4ebf,1:12,0,0,1,0,0,0,0
44gqWYd62ZjwmxGI5Rfvlu_0991,44gqWYd62ZjwmxGI5Rfvlu,,1:22,0,0,1,0,0,0,0
44gqWYd62ZjwmxGI5Rfvlu_0992,44gqWYd62ZjwmxGI5Rfvlu,,1:32,0,0,1,0,0,0,0
6mL2Xd2Ws0XEFpwXqGN6r4_0993,6mL2Xd2Ws0XEFpwXqGN6r4,https://open.spotify.com/track/6mL2Xd2Ws0XEFpwXqGN6r4?si=f15e9c855c264b33,1:16,0,0,1,0,0,0,0
6mL2Xd2Ws0XEFpwXqGN6r4_0994,6mL2Xd2Ws0XEFpwXqGN6r4,,1:27,0,0,1,0,0,0,0
6mL2Xd2Ws0XEFpwXqGN6r4_0995,6mL2Xd2Ws0XEFpwXqGN6r4,,2:21,0,0,1,0,0,0,0
6PwXqZGHqct3BNIkj1yJ9w_0996,6PwXqZGHqct3BNIkj1yJ9w,https://open.spotify.com/track/6PwXqZGHqct3BNIkj1yJ9w?si=793e8c2cad924fa9,1:43,1,0,0,0,0,0,0
6PwXqZGHqct3BNIkj1yJ9w_0997,6PwXqZGHqct3BNIkj1yJ9w,,1:53,1,0,0,0,0,0,0
6PwXqZGHqct3BNIkj1yJ9w_0998,6PwXqZGHqct3BNIkj1yJ9w,,3:25,1,0,0,0,0,0,0
6PwXqZGHqct3BNIkj1yJ9w_0999,6PwXqZGHqct3BNIkj1yJ9w,,3:35,1,0,0,0,0,0,0
1Rq3Yz9pFEpQbYyjZ8yuKT_1000,1Rq3Yz9pFEpQbYyjZ8yuKT,https://open.spotify.com/track/1Rq3Yz9pFEpQbYyjZ8yuKT?si=c3879a17073d4643,2:28,0,0,1,0,0,0,0
1Rq3Yz9pFEpQbYyjZ8yuKT_1001,1Rq3Yz9pFEpQbYyjZ8yuKT,,2:40,0,0,1,0,0,0,0
1Rq3Yz9pFEpQbYyjZ8yuKT_1002,1Rq3Yz9pFEpQbYyjZ8yuKT,,2:52,0,0,1,0,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1003,4qRFk7Ve5LrHiLRImR1NC5,https://open.spotify.com/track/4qRFk7Ve5LrHiLRImR1NC5?si=b8bd587b645145fb,0:40,0,0,0,1,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1004,4qRFk7Ve5LrHiLRImR1NC5,,0:30,0,0,0,1,0,0,0
4qRFk7Ve5LrHiLRImR1NC5_1005,4qRFk7Ve5LrHiLRImR1NC5,,0:50,0,0,0,1,0,0,0
2hb9WpnFegaTS1Sbab2Vw8_1006,2hb9WpnFegaTS1Sbab2Vw8,https://open.spotify.com/track/2hb9WpnFegaTS1Sbab2Vw8?si=ede7f3c06ac9476e,0:48,0,0,0,1,0,0,0
2hb9WpnFegaTS1Sbab2Vw8_1007,2hb9WpnFegaTS1Sbab2Vw8,,0:58,0,0,0,1,0,0,0
2hb9WpnFegaTS1Sbab2Vw8_1008,2hb9WpnFegaTS1Sbab2Vw8,,1:08,0,0,0,1,0,0,0
2hb9WpnFegaTS1Sbab2Vw8_1009,2hb9WpnFegaTS1Sbab2Vw8,,1:20,0,0,0,1,0,0,0
2hb9WpnFegaTS1Sbab2Vw8_1010,2hb9WpnFegaTS1Sbab2Vw8,,1:05,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1011,4WLBkyXpkhF1BOR7firc6d,https://open.spotify.com/track/4WLBkyXpkhF1BOR7firc6d?si=750506186d674615,1:00,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1012,4WLBkyXpkhF1BOR7firc6d,,1:10,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1013,4WLBkyXpkhF1BOR7firc6d,,1:23,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1014,4WLBkyXpkhF1BOR7firc6d,,1:50,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1015,4WLBkyXpkhF1BOR7firc6d,,2:30,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1016,4WLBkyXpkhF1BOR7firc6d,,4:11,0,0,0,1,0,0,0
4WLBkyXpkhF1BOR7firc6d_1017,4WLBkyXpkhF1BOR7firc6d,,4:42,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1018,1L8sMTVX3MxYx4EGF0qkRG,https://open.spotify.com/track/1L8sMTVX3MxYx4EGF0qkRG?si=f6dbc2da68724a4a,0:23,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1019,1L8sMTVX3MxYx4EGF0qkRG,,0:33,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1020,1L8sMTVX3MxYx4EGF0qkRG,,1:30,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1021,1L8sMTVX3MxYx4EGF0qkRG,,1:40,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1022,1L8sMTVX3MxYx4EGF0qkRG,,1:54,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1023,1L8sMTVX3MxYx4EGF0qkRG,,2:04,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1024,1L8sMTVX3MxYx4EGF0qkRG,,3:27,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1025,1L8sMTVX3MxYx4EGF0qkRG,,3:37,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1026,1L8sMTVX3MxYx4EGF0qkRG,,3:47,0,0,0,1,0,0,0
1L8sMTVX3MxYx4EGF0qkRG_1027,1L8sMTVX3MxYx4EGF0qkRG,,3:57,0,0,0,1,0,0,0
3ngdgGinDWlO4m41omv15R_1028,3ngdgGinDWlO4m41omv15R,https://open.spotify.com/track/3ngdgGinDWlO4m41omv15R?si=24361a34de3341eb,2:48,1,0,0,0,0,0,0
3ngdgGinDWlO4m41omv15R_1029,3ngdgGinDWlO4m41omv15R,,2:58,1,0,0,0,0,0,0
3ngdgGinDWlO4m41omv15R_1030,3ngdgGinDWlO4m41omv15R,,1:40,1,0,0,0,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1031,3e5X7zgcLDUHOdmDkvmQmc,https://open.spotify.com/track/3e5X7zgcLDUHOdmDkvmQmc?si=dc459070822f4138,1:38,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1032,3e5X7zgcLDUHOdmDkvmQmc,,1:50,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1033,3e5X7zgcLDUHOdmDkvmQmc,,2:30,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1034,3e5X7zgcLDUHOdmDkvmQmc,,2:41,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1035,3e5X7zgcLDUHOdmDkvmQmc,,4:00,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1036,3e5X7zgcLDUHOdmDkvmQmc,,4:10,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1037,3e5X7zgcLDUHOdmDkvmQmc,,6:50,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1038,3e5X7zgcLDUHOdmDkvmQmc,,7:37,0,0,0,1,0,0,0
3e5X7zgcLDUHOdmDkvmQmc_1039,3e5X7zgcLDUHOdmDkvmQmc,,7:50,0,0,0,1,0,0,0
